Symbol,Name,Industry,IndustryCode
FMBIP,First Midwest Bancorp Inc ADR,은행,551010
FRBA,FIRST BANK (Hamilton),은행,551010
MTACU,MedTech Acquisition Corp,기타 금융업,556010
AURCU,Aurora Acquisition Corp,기타 금융업,556010
BCBP,BCB Bancorp Inc,은행,551010
HRZN,Horizon Technology Finance Corp,다양한 금융서비스,555010
SUNW,Sunworks Inc,재생에너지,502010
PFHD,Professional Holding Corp Class A,은행,551010
MONCU,Monument Circle Acquisition Corp,기타 금융업,556010
PVBC,Provident Bancorp Inc (Maryland),은행,551010
SVSVU,Spring Valley Acquisition Corp,기타 금융업,556010
LATN,Union Acquisition Corp II,기타 금융업,556010
FSII,FS Development II Corp Class A,기타 금융업,556010
OVID,Ovid Therapeutics Inc,생명과학 및 메디컬 리서치,562020
DFPHU,DFP Healthcare Acquisitions Corp Unit,기타 금융업,556010
FVCB,FVCBankcorp Inc,은행,551010
FTIVU,Fintech Acquisition Corp. IV,기타 금융업,556010
DHBCU,DHB Capital Corp,기타 금융업,556010
AKU,Akumin Inc,헬스케어 업체 및 서비스,561020
TBNK,Territorial Bancorp Inc,은행,551010
RCHG,Recharge Acquisition Corp Class A,기타 금융업,556010
IPVIU,InterPrivate IV Infratech Partners Inc,기타 금융업,556010
UK,Ucommune International Ltd Class A,부동산 운영 관리,601010
SSSS,SuRo Capital Corp,투자은행 및 서비스,551020
TMTS,Spartacus Acquisition Corp Class A,기타 금융업,556010
KIIIU,Kismet Acquisition Three Corp,기타 금융업,556010
BPYUP,Brookfield Property REIT Inc PRF,주택 및 상업용 리츠,601020
BLTS,Bright Lights Acquisition Corp Class A,기타 금융업,556010
PTIC,PropTech Investment II Corp Class A,기타 금융업,556010
RDVT,Red Violet Inc,소프트웨어 및 IT서비스,572010
LEGOU,Legato Merger Corp,기타 금융업,556010
BFI,Burgerfi International Inc,호텔 및 엔터테인먼트,533010
CNTY,Century Casinos Inc,호텔 및 엔터테인먼트,533010
VII,7GC & Holdings Co Inc Class A,기타 금융업,556010
AGFY,Agrify Corp,식품 및 담배,541020
CBNK,Capital Bancorp Inc,은행,551010
CFACU,CF Finance Acquisition III Corp,기타 금융업,556010
BKCC,BlackRock Capital Investment Corp,다양한 금융서비스,555010
OEG,Orbital Energy Group Inc,"건설장비 및 대형차, 기차, 배",521020
KVHI,KVH Industries Inc,커뮤니케이션 및 네트워킹,571020
OCSI,Oaktree Strategic Income Corporation,투자은행 및 서비스,551020
WNW,Wunong Net Technology Co Ltd,다양한 소매업,534020
PCB,PCB Bancorp,은행,551010
ATVCU,Tribe Capital Growth I Corp,기타 금융업,556010
TSBK,Timberland Bancorp Inc,은행,551010
PFBI,Premier Financial Bancorp Inc,은행,551010
CVCY,Central Valley Community Bancorp,은행,551010
BEEM,Beam Global,재생에너지,502010
SRGA,Surgalign Holdings Inc,헬스케어 장비 및 용품,561010
DBDRU,Roman DBDR Tech Acquisition Corp,기타 금융업,556010
THMAU,Thimble Point Acquisition Corp,기타 금융업,556010
LOGC,LogicBio Therapeutics Inc,제약,562010
ITHXU,ITHAX Acquisition Corp,기타 금융업,556010
NRACU,Noble Rock Acquisition Corp,기타 금융업,556010
BPYPO,Brookfield Property Partners LP Unit Class A,부동산 운영 관리,601010
RACA,Therapeutics Acquisition Corp Class A,기타 금융업,556010
PKBK,Parke Bancorp Inc,은행,551010
GMLP,Golar LNG Partners LP Unit,오일 및 가스 장비 및 서비스,501030
MHLD,Maiden Holdings Ltd,보험,553010
ITI,Iteris Inc,커뮤니케이션 및 네트워킹,571020
PAQCU,Provident Acquisition Corp,기타 금융업,556010
XGN,Exagen Inc,헬스케어 장비 및 용품,561010
SUNS,SLR Senior Investment Corp,다양한 금융서비스,555010
EXFO,EXFO Inc,"건설장비 및 대형차, 기차, 배",521020
VIIAU,7GC & Holdings Co Inc,기타 금융업,556010
GWAC,Good Works Acquisition Corp,기타 금융업,556010
AKICU,Sports Ventures Acquisition Corp,기타 금융업,556010
DRTT,DIRTT Environmental Solutions Ltd,건설 및 엔지니어링,522010
GWGH,GWG Holdings Inc,보험,553010
TCDA,Tricida Inc,생명과학 및 메디컬 리서치,562020
ARBGU,Aequi Acquisition Corp,기타 금융업,556010
BCTG,Bctg Acquisition Corp,기타 금융업,556010
PUCKU,Goal Acquisitions Corp,기타 금융업,556010
XERS,Xeris Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
BLTSU,Bright Lights Acquisition Corp,기타 금융업,556010
OESX,Orion Energy Systems Inc,주택건설,532030
CRMD,CorMedix Inc,제약,562010
TTOO,T2 Biosystems Inc,헬스케어 장비 및 용품,561010
AFCG,AFC Gamma Inc,은행,551010
FLXS,Flexsteel Industries Inc,가정용품,532040
ATLO,Ames National Corp,은행,551010
LCNB,LCNB Corp,은행,551010
AVEO,Aveo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
PTICU,PropTech Investment II Corp,기타 금융업,556010
ASPCU,Alpha Capital Acquisition Co,기타 금융업,556010
AGNCM,AGNC Investment Corp ADR,주택 및 상업용 리츠,601020
BIOTU,Biotech Acquisition Co,기타 금융업,556010
ZWRKU,Z-Work Acquisition Corp,기타 금융업,556010
FTAAU,FTAC Athena Acquisition Corp,기타 금융업,556010
ITQRU,Itiquira Acquisition Corp,기타 금융업,556010
NBN,Northeast Bank,은행,551010
VOSOU,Virtuoso Acquisition Corp,기타 금융업,556010
LAKE,Lakeland Industries Inc,섬유 및 의류,532020
GLTO,Galecto Inc,생명과학 및 메디컬 리서치,562020
ZEUS,Olympic Steel Inc,메탈&마이닝,512010
NWFL,Norwood Financial Corp,은행,551010
PRQR,ProQR Therapeutics NV,생명과학 및 메디컬 리서치,562020
VCVC,10X Capital Venture Acquisition Corp Class A,기타 금융업,556010
KAIIU,Kismet Acquisition Two Corp,기타 금융업,556010
VELOU,Velocity Acquisition Corp,기타 금융업,556010
TELA,TELA Bio Inc,헬스케어 장비 및 용품,561010
GNPX,Genprex Inc,생명과학 및 메디컬 리서치,562020
NKSH,National Bankshares Inc,은행,551010
HSAQ,Health Sciences Acquisitions Corporation 2,기타 금융업,556010
AEACU,Authentic Equity Acquisition Corp,기타 금융업,556010
SHACU,SCP & Healthcare Acquisition Co,기타 금융업,556010
ITRM,Iterum Therapeutics PLC,생명과학 및 메디컬 리서치,562020
GNACU,Group Nine Acquisition Corp,기타 금융업,556010
MARK,Remark Holdings Inc,소프트웨어 및 IT서비스,572010
VCVCU,10X Capital Venture Acquisition Corp,기타 금융업,556010
MPB,Mid Penn Bancorp Inc,은행,551010
EMKR,EMCORE Corp,커뮤니케이션 및 네트워킹,571020
IIN,IntriCon Corp,헬스케어 장비 및 용품,561010
BPYPN,Brookfield Property Partners LP PRF,부동산 운영 관리,601010
HCIIU,Hudson Executive Investment Corp II,기타 금융업,556010
WATT,Energous Corp,"건설장비 및 대형차, 기차, 배",521020
INFI,Infinity Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
ALCO,Alico Inc,식품 및 담배,541020
GNSS,Genasys Inc,커뮤니케이션 및 네트워킹,571020
FUND,Sprott Focus Trust Inc,다양한 금융서비스,555010
FRBK,Republic First Bancorp Inc,은행,551010
UNTY,Unity Bancorp Inc,은행,551010
RESN,Resonant Inc,소프트웨어 및 IT서비스,572010
CTXR,Citius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
CGRO,Collective Growth Corp Class A,기타 금융업,556010
VPCBU,VPC Impact Acquisition Holdings II,기타 금융업,556010
CKPT,Checkpoint Therapeutics Inc,생명과학 및 메디컬 리서치,562020
KOR,Corvus Gold Inc,메탈&마이닝,512010
MDCA,MDC Partners Inc Class A,미디어 및 출판,533020
NMCI,Navios Maritime Containers LP Unit,화물 및 물류 서비스,524050
CTIC,CTI Biopharma Corp,생명과학 및 메디컬 리서치,562020
NCNA,NuCana PLC ADR,생명과학 및 메디컬 리서치,562020
HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
CRESY,Cresud SACIF y A ADR,통신 서비스,574010
MTCR,Metacrine  Inc.,생명과학 및 메디컬 리서치,562020
SLMBP,SLM Corp PRF,은행,551010
THCA,Tuscan Holdings Corp II,기타 금융업,556010
OSMT,Osmotica Pharmaceuticals PLC,제약,562010
PAYS,Paysign Inc,전문 및 상업 서비스,522030
PROG,Progenity Inc,헬스케어 장비 및 용품,561010
SAII,Software Acquisition Group Inc II Class A,기타 금융업,556010
SCOR,Comscore Inc,미디어 및 출판,533020
STRS,Stratus Properties Inc,부동산 운영 관리,601010
GSMG,Glory Star New Media Group Holdings Ltd,미디어 및 출판,533020
BCML,BayCom Corp,은행,551010
DSAC,Duddell Street Acquisition Corp. Class A,기타 금융업,556010
GNRS,Greenrose Acquisition Corp,기타 금융업,556010
DLCA,Deep Lake Capital Acquisition Corp Class A,기타 금융업,556010
WNEB,Western New England Bancorp Inc,은행,551010
NEXT,NextDecade Corp,오일 및 가스 장비 및 서비스,501030
FBIZ,First Business Financial Services Inc,은행,551010
NOVN,Novan Inc,제약,562010
SAMG,Silvercrest Asset Management Group Inc Class A,투자은행 및 서비스,551020
GCBC,Greene County Bancorp Inc,은행,551010
NHIC,Newhold Investment Corp Class A,기타 금융업,556010
EDAP,Edap Tms SA ADR,헬스케어 장비 및 용품,561010
ISTR,Investar Holding Corp,은행,551010
BWFG,Bankwell Financial Group Inc,은행,551010
TVAC,Thayer Ventures Acquisition Corp Class A,기타 금융업,556010
IMV,IMV Inc,생명과학 및 메디컬 리서치,562020
SMED,Sharps Compliance Corp,전문 및 상업 서비스,522030
LATNU,Union Acquisition Corp II Unit,기타 금융업,556010
GAIA,Gaia Inc Class A,미디어 및 출판,533020
AAOI,Applied Optoelectronics Inc,전자 장비 및 부품,571040
SLNO,Soleno Therapeutics Inc,생명과학 및 메디컬 리서치,562020
LCAPU,Lionheart Acquisition Corporation II,기타 금융업,556010
FITBP,Fifth Third Bancorp ADR,은행,551010
ONTX,Onconova Therapeutics Inc,제약,562010
GWACU,Good Works Acquisition Corp,기타 금융업,556010
INMB,INmune Bio Inc,생명과학 및 메디컬 리서치,562020
MICT,MICT Inc,우주항공 및 국방,521010
COFS,ChoiceOne Financial Services Inc,은행,551010
SLCT,Select Bancorp Inc,은행,551010
SPOK,Spok Holdings Inc,통신 서비스,574010
SRSAU,Sarissa Capital Acquisition Corp,기타 금융업,556010
DLCAU,Deep Lake Capital Acquisition Corp,기타 금융업,556010
GENC,Gencor Industries Inc,"건설장비 및 대형차, 기차, 배",521020
ENVIU,Environmental Impact Acquisition Corp,기타 금융업,556010
SMTI,Sanara Medtech Inc,제약,562010
BSET,Bassett Furniture Industries Inc,가정용품,532040
SIC,Select Interior Concepts Inc Class A,주택건설,532030
LFTRU,Lefteris Acquisition Corp,기타 금융업,556010
LIQT,LiqTech International Inc,전문 및 상업 서비스,522030
AIRG,Airgain Inc,커뮤니케이션 및 네트워킹,571020
DFHT,Deerfield Healthcare Technology Acquisitions Corp Class A,기타 금융업,556010
ASPU,Aspen Group Inc,교육서비스,631010
GHACU,Gaming & Hospitality Acquisition Corp,기타 금융업,556010
HQI,Hirequest Inc,전문 및 상업 서비스,522030
TMTSU,Spartacus Acquisition Corp,기타 금융업,556010
WLFC,Willis Lease Finance Corp,전문 및 상업 서비스,522030
VYGR,Voyager Therapeutics Inc,생명과학 및 메디컬 리서치,562020
AGTC,Applied Genetic Technologies Corp,생명과학 및 메디컬 리서치,562020
MBIO,Mustang Bio Inc,생명과학 및 메디컬 리서치,562020
PCOM,Points International Ltd,소프트웨어 및 IT서비스,572010
TLC,Taiwan Liposome Co Ltd ADR,생명과학 및 메디컬 리서치,562020
RCHGU,Recharge Acquisition Corp,기타 금융업,556010
SLGL,Sol Gel Technologies Ltd,생명과학 및 메디컬 리서치,562020
CWCO,Consolidated Water Co Ltd,수도 유틸리티,591030
CMLS,Cumulus Media Inc Class A,미디어 및 출판,533020
MRCC,Monroe Capital Corp,다양한 금융서비스,555010
MIST,Milestone Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
BIVI,BioVie Inc Class A,생명과학 및 메디컬 리서치,562020
LBRDP,Liberty Broadband Corp PRF,미디어 및 출판,533020
ENLV,Enlivex Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
HROW,Harrow Health Inc,제약,562010
NBSE,NeuBase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
FULTP,Fulton Financial Corp ADR,은행,551010
AMRK,A-Mark Precious Metals Inc,섬유 및 의류,532020
AKIC,Sports Ventures Acquisition Corp Class A,기타 금융업,556010
TCFC,Community Financial Corp(Maryland),은행,551010
ORMP,Oramed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
VINCU,Vincerx Pharma Inc,기타 금융업,556010
APTX,Aptinyx Inc,제약,562010
JFIN,Jiayin Group Inc ADR,소프트웨어 및 IT서비스,572010
ROCH,Roth Ch Acquisition I Co,기타 금융업,556010
AXLA,Axcella Health Inc,생명과학 및 메디컬 리서치,562020
OSTRU,Oyster Enterprises Acquisition Corp,기타 금융업,556010
FRSGU,First Reserve Sustainable Growth Corp,기타 금융업,556010
CNCE,Concert Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
FCCY,1st Constitution Bancorp,은행,551010
IDN,Intellicheck Inc,소프트웨어 및 IT서비스,572010
IPA,Immunoprecise Antibodies Ltd,제약,562010
SCPH,scPharmaceuticals Inc,제약,562010
ELDN,Eledon Pharmaceuticals Inc,제약,562010
CHMG,Chemung Financial Corp,은행,551010
ABEO,Abeona Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ACRX,AcelRx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
INVE,Identiv Inc,커뮤니케이션 및 네트워킹,571020
ADMA,ADMA Biologics Inc,생명과학 및 메디컬 리서치,562020
MRLN,Marlin Business Services Corp,은행,551010
AFINP,American Finance Trust Inc PRF,주택 및 상업용 리츠,601020
VTVT,vTv Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
WRAP,Wrap Technologies Inc,커뮤니케이션 및 네트워킹,571020
CIH,China Index Holdings Ltd ADR,전문 및 상업 서비스,522030
ROCHU,Roth Ch Acquisition I Co Unit,기타 금융업,556010
ADMS,Adamas Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
EQ,Equillium Inc,제약,562010
ESQ,Esquire Financial Holdings Inc,은행,551010
FVE,Five Star Senior Living Inc,헬스케어 업체 및 서비스,561020
JAGX,Jaguar Health Inc,생명과학 및 메디컬 리서치,562020
AGRX,Agile Therapeutics Inc,생명과학 및 메디컬 리서치,562020
CAPA,HighCape Capital Acquisition Corp Class A,기타 금융업,556010
BELFB,Bel Fuse Inc Class B,전자 장비 및 부품,571040
KXIN,Kaixin Auto Holdings,전문품 상점,534030
NEPT,Neptune Wellness Solutions Inc,제약,562010
SECO,Secoo Holding Ltd ADR,소프트웨어 및 IT서비스,572010
PYPD,PolyPid Ltd,제약,562010
PDLB,PDL Community Bancorp,은행,551010
PWOD,Penns Woods Bancorp Inc,은행,551010
SIGIP,Selective Insurance Group Inc ADR,보험,553010
ESSA,ESSA Bancorp Inc,은행,551010
BASI,Bioanalytical Systems Inc,생명과학 및 메디컬 리서치,562020
OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
FSTR,L.B. Foster Co,"건설장비 및 대형차, 기차, 배",521020
OIIM,O2micro International Ltd ADR,반도체 및 반도체 장비,571010
RGCO,RGC Resources Inc,천연가스 유틸리티,591020
CYBE,CyberOptics Corp,전자 장비 및 부품,571040
AYRO,AYRO Inc,자동차 및 자동차 부품,531010
CALA,Calithera Biosciences Inc,생명과학 및 메디컬 리서치,562020
LWAC,Locust Walk Acquisition Corp Class A,기타 금융업,556010
CPSH,CPS Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
BOCH,Bank of Commerce Holdings,은행,551010
EVFM,Evofem Biosciences Inc,제약,562010
KMPH,KemPharm Inc,생명과학 및 메디컬 리서치,562020
BPRN,Bank Of Princeton,은행,551010
STRT,Strattec Security Corp,자동차 및 자동차 부품,531010
FENC,Fennec Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
SHBI,Shore Bancshares Inc,은행,551010
GNRSU,Greenrose Acquisition Corp Unit,기타 금융업,556010
BLSA,Bcls Acquisition Corp Class A,기타 금융업,556010
KIN,Kindred Biosciences Inc,생명과학 및 메디컬 리서치,562020
DSACU,Duddell Street Acquisition Corp.,기타 금융업,556010
GNFT,Genfit SA ADR,생명과학 및 메디컬 리서치,562020
SAIIU,Software Acquisition Group Inc II,기타 금융업,556010
SBBP,Strongbridge Biopharma plc,제약,562010
FLL,Full House Resorts Inc,호텔 및 엔터테인먼트,533010
SWKH,SWK Holdings Corp,은행,551010
CPLP,Capital Product Partners LP Unit,오일 및 가스 장비 및 서비스,501030
AUBAP,Atlantic Union Bankshares Corp ADR,은행,551010
SEEL,Seelos Therapeutics Inc,제약,562010
RNET,RigNet Inc,소프트웨어 및 IT서비스,572010
ETON,Eton Pharmaceuticals Inc,제약,562010
VTAQ,Ventoux CCM Acquisition Corp,기타 금융업,556010
INKA,KludeIn I Acquisition Corp Class A,기타 금융업,556010
OPTN,OptiNose Inc,제약,562010
FCAP,First Capital Inc,은행,551010
MDWT,Midwest Holding Inc,보험,553010
NYMX,Nymox Pharmaceutical Corp,생명과학 및 메디컬 리서치,562020
MDNA,Medicenna Therapeutics Corp,생명과학 및 메디컬 리서치,562020
CMCT,CIM Commercial Trust Corp,주택 및 상업용 리츠,601020
LWACU,Locust Walk Acquisition Corp,기타 금융업,556010
OBSV,Obseva SA,생명과학 및 메디컬 리서치,562020
DUNE,Dune Acquisition Corp Class A,기타 금융업,556010
GMVD,G Medical Innovations Holdings Ltd,헬스케어 장비 및 용품,561010
ONCS,OncoSec Medical Inc,생명과학 및 메디컬 리서치,562020
ESXB,Community Bankers Trust Corp,은행,551010
CVLY,Codorus Valley Bancorp Inc,은행,551010
FNWB,First Northwest Bancorp,은행,551010
RMBI,Richmond Mutual Bancorporation Inc,은행,551010
WEYS,WEYCO Group Inc,섬유 및 의류,532020
CGROU,Collective Growth Corp Unit,기타 금융업,556010
GLG,TD Holdings Inc,운송업,524060
PMBC,Pacific Mercantile Bancorp,은행,551010
NHICU,Newhold Investment Corp,기타 금융업,556010
IZEA,IZEA Worldwide Inc,소프트웨어 및 IT서비스,572010
CIDM,Cinedigm Corp Class A,미디어 및 출판,533020
LEVL,Level One Bancorp Inc,은행,551010
LAZY,Lazydays Holdings Inc,레저 상품,532050
ISLEU,Isleworth Healthcare Acquisition Corp,기타 금융업,556010
MLAC,Malacca Straits Acquisition Co Ltd Class A,기타 금융업,556010
III,Information Services Group Inc,전문 및 상업 서비스,522030
ARYD,ARYA Sciences Acquisition IV Corp Class A,기타 금융업,556010
VTAQU,Ventoux CCM Acquisition Corp,기타 금융업,556010
TCFCP,TCF Financial Corp ADR,은행,551010
